datetime,open,high,low,close,volume,signals,signal_type
2022-06-26,21491.18,21888.0,20964.73,21038.07,53278.10464,-1,market
2022-07-04,19315.83,20354.01,19055.31,20236.71,74814.04601,2,market
2022-07-05 15:15:00,19740.27,19741.88,19663.0,19698.5,451.14273,-1,tpsl
2022-07-09,21594.75,21980.0,21322.12,21591.83,178417.84468,-1,market
2022-07-14,20234.87,20900.0,19616.07,20588.84,174809.21696,2,market
2022-07-22,23152.19,23756.49,22500.0,22684.83,171598.43966,-2,market
2022-07-27,21254.67,23112.63,21042.53,22952.45,210971.19796,2,market
2022-07-28 00:00:00,22091.13,22177.0,21970.46,21977.33,1204.39033,-1,tpsl
2022-07-31,23644.64,24194.82,23227.31,23293.32,127743.32483,-1,market
2022-08-01 00:33:00,23799.04,23982.89,23791.93,23885.69,946.26304,1,tpsl
2022-08-05,22622.41,23472.86,22586.95,23312.42,175251.69749,1,market
2022-08-10,23151.32,24226.0,22664.69,23954.05,208916.54953,-2,market
2022-08-11 10:39:00,24552.06,24610.36,24550.3,24603.52,994.76338,1,tpsl
2022-08-15,24305.25,25211.32,23773.22,24094.82,242539.54758,-1,market
2022-08-22,21516.7,21548.71,20890.18,21399.83,222222.04526,2,market
2022-08-25,21368.05,21819.88,21310.15,21559.04,169915.78301,-2,market
2022-08-30,20287.2,20576.25,19540.0,19811.66,256634.35529,2,market
2022-09-03,19950.98,20055.93,19652.72,19831.9,146639.03204,-2,market
2022-09-04,19832.45,20029.23,19583.1,20000.3,145588.77893,2,market
2022-09-05,20000.3,20057.27,19633.83,19796.84,222543.01057,-2,market
2022-09-08,19292.85,19458.25,19012.0,19319.77,262813.28273,2,market
2022-09-13,22395.44,22799.0,19860.0,20173.57,431915.03333,-2,market
2022-09-14 00:00:00,20711.71,20716.44,20610.0,20681.89,1350.25136,1,tpsl
2022-09-17,19803.3,20189.0,19748.08,20113.62,179350.24338,1,market
2022-09-18 23:45:00,19636.0,19670.0,19580.0,19596.92,1214.18385,-1,tpsl
2022-09-19,19417.45,19686.2,18232.56,19537.02,380512.40306,-1,market
2022-09-22,18461.36,19550.17,18356.39,19401.63,379321.72111,2,market
2022-09-23 16:48:00,18925.87,18931.31,18888.0,18908.65,1011.47293,-1,tpsl
2022-09-25,18921.99,19180.21,18629.2,18807.38,191191.4492,-1,market
2022-09-26 14:30:00,19273.55,19318.96,19271.22,19291.1,1606.11948,1,tpsl
2022-10-01,19422.61,19484.0,19159.42,19310.95,165625.13959,-1,market
2022-10-03,19057.74,19719.1,18959.68,19629.08,293585.75212,2,market
2022-10-06,20158.26,20456.6,19853.0,19960.67,320122.1702,-2,market
2022-10-13,19155.1,19513.79,18190.0,19375.13,399756.68337,2,market
2022-10-15,19176.93,19227.68,18975.18,19069.39,113847.64232,-2,market
2022-10-17 18:33:00,19544.43,19565.64,19536.12,19557.52,633.72658,1,tpsl
2022-10-19,19327.44,19360.16,19065.97,19123.97,186137.29538,-1,market
2022-10-22,19164.37,19257.0,19112.72,19204.35,110403.90837,2,market
2022-10-28,20295.11,20750.0,20000.09,20591.84,287039.94569,-2,market
2022-10-29,20591.84,21085.0,20554.01,20809.67,254881.77755,2,market
2022-10-30,20809.68,20931.21,20515.0,20627.48,192795.60886,-2,market
2022-11-04 19:51:00,20953.46,21245.0,20952.46,21217.47,3017.8476,1,tpsl
2022-11-07,20905.58,21069.77,20384.89,20591.13,386977.60337,-1,market
2022-11-11,17602.45,17695.0,16361.6,17070.31,393552.86492,2,market
2022-11-12 02:09:00,16661.52,16661.52,16555.77,16637.62,1534.8785,-1,tpsl
2022-11-15,16617.72,17134.69,16527.72,16900.57,282461.84391,1,market
2022-11-16 19:36:00,16484.82,16500.0,16398.4,16460.22,1953.16206,-1,tpsl
2022-11-17,16661.61,16751.0,16410.74,16692.56,228038.97873,-1,market
2022-11-18,16692.56,17011.0,16546.04,16700.45,214224.18184,2,market
2022-11-19,16699.43,16822.41,16553.53,16700.68,104963.15558,-2,market
2022-11-23,16227.96,16706.0,16160.2,16603.11,264927.70408,2,market
2022-11-26,16521.35,16701.99,16385.0,16458.57,181804.81666,-2,market
2022-11-30 06:30:00,16846.85,16945.38,16845.61,16904.25,2332.66942,1,tpsl
2022-12-04,16885.2,17202.84,16878.25,17105.7,178619.13387,-1,market
2022-12-06,16966.35,17107.01,16906.37,17088.96,218730.76883,2,market
2022-12-07,17088.96,17142.21,16678.83,16836.64,220657.41334,-2,market
2022-12-08,16836.64,17299.0,16733.49,17224.1,236417.97804,2,market
2022-12-11,17127.49,17270.99,17071.0,17085.05,155286.47871,-2,market
2022-12-12,17085.05,17241.89,16871.85,17209.83,226227.49694,2,market
2022-12-15,17804.01,17854.82,17275.51,17356.34,223701.96882,-2,market
2022-12-20,16438.88,17061.27,16397.2,16895.56,248808.92324,2,market
2022-12-22,16824.68,16868.52,16559.85,16821.43,176044.27235,-2,market
2022-12-23,16821.9,16955.14,16731.13,16778.5,161612.00947,2,market
2022-12-24,16778.52,16869.99,16776.62,16836.12,100224.29096,-2,market
2022-12-25,16835.73,16857.96,16721.0,16832.11,125441.07202,2,market
2022-12-27,16919.39,16972.83,16592.37,16706.36,173749.58616,-2,market
2022-12-30,16633.47,16677.35,16333.0,16607.48,164916.31174,2,market
2022-12-31,16607.48,16644.09,16470.0,16542.4,114490.42864,-2,market
2023-01-01,16541.77,16628.0,16499.01,16616.75,96925.41374,2,market
2023-01-18,21132.29,21650.0,20407.15,20677.47,350916.01949,-2,market
2023-01-20 20:51:00,21182.0,21247.55,21181.6,21195.93,2127.78239,1,tpsl
2023-01-24,22917.81,23162.2,22462.93,22632.89,293158.78254,-1,market
2023-01-26 03:06:00,23156.37,23318.0,23141.92,23231.44,3199.14362,1,tpsl
2023-01-31,22827.38,23320.0,22714.77,23125.13,264649.34909,-1,market
2023-02-01,23125.13,23812.66,22760.23,23732.66,310790.42271,2,market
2023-02-02 00:00:00,23104.99,23124.36,23063.05,23071.16,1045.013,-1,tpsl
2023-02-03,23489.33,23715.7,23204.62,23431.9,332571.02904,-1,market
2023-02-04,23431.9,23587.78,23253.96,23326.84,166126.47295,2,market
2023-02-05,23327.66,23433.33,22743.0,22932.91,209251.33917,-2,market
2023-02-08,23242.42,23452.0,22665.85,22963.0,280056.30717,2,market
2023-02-09,22961.85,23011.39,21688.0,21796.35,402894.6955,-2,market
2023-02-10 00:00:00,22538.5,22584.61,22527.0,22574.02,970.7172,1,tpsl
2023-02-13,21782.37,21894.99,21351.07,21773.97,295730.76791,1,market
2023-02-19,24632.05,25192.0,24192.57,24271.76,300395.99542,-2,market
2023-02-20 15:21:00,24826.43,24908.0,24823.76,24893.59,1752.52774,1,tpsl
2023-02-21,24843.89,25250.0,24148.34,24452.16,376000.82868,1,market
2023-02-22 20:42:00,23858.04,23879.96,23738.0,23818.2,3968.34264,-1,tpsl
2023-02-26,23157.07,23689.99,23059.18,23554.85,202323.73623,1,market
2023-03-01,23141.57,24000.0,23020.03,23628.97,315287.41737,-2,market
2023-03-02,23629.76,23796.93,23195.9,23465.32,239315.45219,2,market
2023-03-03 06:57:00,22965.36,22983.27,22830.0,22852.03,3687.06405,-1,tpsl
2023-03-12,20455.73,22150.0,20270.6,21997.11,430944.94288,1,market
2023-03-13 00:00:00,20887.97,20902.92,20851.03,20889.31,1618.35666,-1,tpsl
2023-03-22,28107.81,28868.05,26601.8,27250.97,224113.41296,-1,market
2023-03-23 00:00:00,28470.0,28587.0,28390.0,28465.99,1199.21086,1,tpsl
2023-03-24,28295.42,28374.3,27000.0,27454.47,86242.06544,1,market
2023-03-25,27454.46,27787.33,27156.09,27462.95,50844.08102,-2,market
2023-03-26 19:27:00,28113.97,28194.4,28113.97,28149.99,558.50742,1,tpsl
2023-03-28,27124.9,27520.0,26631.78,27261.07,78602.44341,-1,market
2023-03-29 11:57:00,27639.0,28015.7,27639.0,27991.69,2857.35425,1,tpsl
2023-04-02,28452.74,28530.0,27856.43,28171.87,37365.65692,-1,market
2023-04-05,28165.47,28775.0,27805.1,28170.01,60737.64732,2,market
2023-04-06,28170.01,28182.05,27711.0,28033.82,40118.94963,-2,market
2023-04-09,27938.38,28530.0,27800.0,28323.76,32531.16101,2,market
2023-04-15,30466.93,30595.6,30202.0,30295.09,25429.81247,-2,market
2023-04-23,27816.85,27816.85,27311.25,27590.6,34812.09581,2,market
2023-04-29,29311.69,29448.88,29031.0,29230.45,20466.83058,-2,market
2023-05-03,28669.85,29266.66,28113.69,29026.16,64615.79213,2,market
2023-05-04 00:39:00,28368.43,28368.43,28263.3,28282.17,393.96421,-1,tpsl
2023-05-07,28848.19,29138.29,28395.23,28430.1,30003.41028,-1,market
2023-05-15,26917.61,27663.59,26726.0,27162.14,40430.08333,2,market
2023-05-18 23:24:00,26651.39,26667.34,26423.55,26472.36,1611.25896,-1,tpsl
2023-05-19,26821.28,27183.6,26630.0,26880.26,28754.13544,-1,market
2023-05-20,26880.26,27150.0,26825.11,27102.43,14434.54718,2,market
2023-05-21,27102.42,27277.55,26666.03,26747.78,21347.87279,-2,market
2023-05-23 09:48:00,27393.13,27427.92,27379.0,27417.67,159.68721,1,tpsl
2023-05-24,27219.61,27219.61,26080.5,26329.01,54393.0657,-1,market
2023-05-26,26473.8,26932.16,26327.24,26705.92,35061.18713,2,market
2023-05-30,27736.39,28038.59,27554.0,27694.4,32686.75371,-2,market
2023-06-03,27242.59,27333.29,26914.93,27069.22,16595.34117,2,market
2023-06-04,27069.22,27455.02,26951.0,27115.21,19258.41049,-2,market
2023-06-07,27230.07,27391.77,26125.01,26339.34,59619.44364,2,market
2023-06-08,26339.34,26810.0,26210.0,26498.61,31075.51083,-2,market
2023-06-09,26498.62,26783.33,26269.91,26477.81,27934.7097,2,market
2023-06-10 10:27:00,25818.82,25828.91,25756.21,25765.28,348.21363,-1,tpsl
2023-06-12,25925.54,26106.48,25602.11,25905.19,29900.50893,1,market
2023-06-13,25905.2,26433.21,25712.57,25934.25,41065.60853,-2,market
2023-06-16,25598.49,26518.0,25175.56,26345.0,51596.91662,2,market
2023-06-25,30527.44,31046.01,30277.49,30462.66,30223.44801,-2,market
2023-06-27,30267.99,30994.97,30226.17,30692.44,42699.64157,2,market
2023-06-28,30692.44,30709.74,29858.8,30077.41,40463.51937,-2,market
2023-06-30 09:00:00,30764.4,30883.68,30758.85,30864.0,765.51598,1,tpsl
2023-07-05,30766.52,30878.07,30200.0,30504.81,33215.67122,-1,market
2023-07-06 14:21:00,31235.5,31300.0,31223.56,31268.1,603.22499,1,tpsl
2023-07-08,30344.7,30386.81,30044.47,30284.63,13094.59042,1,market
2023-07-09,30284.63,30445.52,30061.12,30160.71,15388.50196,-2,market
2023-07-10,30160.71,31045.78,29950.0,30411.57,41262.87652,2,market
2023-07-15,30312.0,30390.9,30200.0,30289.52,14118.55329,-2,market
2023-07-21,29800.0,30061.7,29726.34,29901.72,23881.40865,2,market
2023-07-22,29901.72,29999.0,29625.1,29794.0,14660.40467,-2,market
2023-07-23,29793.99,30350.0,29730.0,30083.75,18292.78637,2,market
2023-07-24 15:18:00,29690.16,29694.92,29070.87,29074.47,2246.24978,-1,tpsl
2023-07-28,29222.78,29542.22,29123.12,29314.14,23993.61627,1,market
2023-07-31,29281.09,29530.0,29101.8,29232.25,22605.48964,-2,market
2023-08-01,29232.26,29739.25,28585.7,29705.99,44719.65162,2,market
2023-08-03,29186.0,29433.33,28968.0,29193.64,26476.91994,-2,market
2023-08-07,29088.43,29276.78,28701.03,29211.06,30966.87746,2,market
2023-08-10,29581.99,29738.0,29320.2,29455.75,23463.45373,-2,market
2023-08-14,29303.85,29695.32,29102.45,29430.93,31443.11532,2,market
2023-08-15,29430.92,29499.26,29059.6,29200.0,27503.87691,-2,market
2023-08-21,26190.0,26258.42,25812.0,26126.92,30267.24233,2,market
2023-08-25,26180.05,26314.05,25777.15,26060.01,27753.33772,-2,market
2023-08-28,26101.78,26253.99,25864.5,26120.0,22692.62655,2,market
2023-08-31,27299.99,27587.51,25655.01,25940.78,51032.80401,-2,market
2023-09-04,25971.21,26108.02,25631.21,25826.02,21777.59609,2,market
2023-09-05,25826.03,25915.49,25562.62,25792.1,21323.39337,-2,market
2023-09-06,25792.11,26040.0,25372.51,25759.95,27262.52386,2,market
2023-09-09,25910.5,25945.09,25796.64,25901.61,10980.62277,-2,market
2023-09-13,25840.1,26405.22,25764.17,26222.0,31610.82753,2,market
2023-09-17,26559.67,26623.25,26399.0,26527.51,12998.10277,-2,market
2023-09-18 16:48:00,27180.83,27203.72,27163.18,27203.71,114.05917,1,tpsl
2023-09-21,27125.01,27159.6,26377.7,26568.08,34476.82662,-1,market
2023-09-26,26304.8,26397.46,26088.34,26221.67,18495.35066,2,market
2023-10-03,27494.51,27676.52,27160.5,27426.46,28928.96555,-2,market
2023-10-04,27426.45,27839.72,27202.0,27778.57,29816.142,2,market
2023-10-05,27778.57,28120.39,27352.0,27410.39,30681.49619,-2,market
2023-10-07 03:06:00,27997.31,28295.0,27997.31,28220.45,712.22923,1,tpsl
2023-10-09,27917.06,27987.93,27260.0,27590.12,31534.74639,-1,market
2023-10-14,26862.0,26989.58,26789.0,26852.48,10417.25576,2,market
2023-10-24 07:54:00,34856.1,35280.0,34830.0,35199.99,1919.84658,-1,tpsl
2023-10-27,34151.66,34245.0,33390.95,33892.02,32330.40106,-1,market
2023-10-29,34081.01,34750.11,33930.0,34525.89,20685.52176,2,market
2023-11-03,34941.58,34946.5,34120.0,34716.78,39071.20644,-2,market
2023-11-05,35062.06,35380.0,34448.0,35011.88,24528.73376,2,market
2023-11-06,35011.89,35276.33,34725.9,35046.09,22346.47086,-2,market
2023-11-07,35046.09,35888.0,34523.06,35399.12,38688.73692,2,market
2023-11-12,37129.99,37222.22,36731.1,37064.13,17687.18874,-2,market
2023-11-15,35551.2,37980.0,35360.0,37858.2,53569.13385,2,market
2023-11-16 18:45:00,37005.99,37007.33,36846.01,36874.13,674.76507,-1,tpsl
2023-11-17,36163.51,36800.0,35861.1,36613.92,38283.61112,-1,market
2023-11-18,36613.91,36845.49,36178.58,36568.1,17102.24186,2,market
2023-11-21,37448.79,37649.44,35735.0,35741.65,47646.54804,-2,market
2023-11-22 00:00:00,36939.82,36970.0,36890.0,36953.03,90.80054,1,tpsl
2023-11-23,37408.35,37653.44,36870.0,37294.28,23827.92882,1,market
2023-11-27,37447.42,37569.23,36707.0,37242.7,30001.07376,-2,market
2023-11-28 23:00:00,38073.98,38196.0,38068.0,38178.58,372.55474,1,tpsl
2023-12-08,43273.15,44700.0,43081.1,44170.99,42900.37556,-1,market
2023-12-09,44171.0,44358.02,43584.51,43713.6,24925.97008,2,market
2023-12-10,43713.59,44049.0,43563.0,43789.51,18956.61758,-2,market
2023-12-13,41492.38,43475.2,40555.0,42869.03,45865.99773,2,market
2023-12-15 21:06:00,41821.5,41898.0,41735.01,41768.93,343.40742,-1,tpsl
2023-12-16,41940.29,42724.43,41605.0,42278.03,24118.85747,-1,market
2023-12-19 07:24:00,43050.01,43376.84,43050.01,43339.7,718.02741,1,tpsl
2023-12-23,43969.04,43988.68,43291.1,43702.16,16557.1293,-1,market
2023-12-28,43428.86,43787.57,42241.79,42563.76,35150.52485,2,market
2023-12-29,42563.76,43111.0,41300.0,42066.95,42597.18912,-2,market
2023-12-31,42140.29,42899.0,41965.84,42283.58,23585.91603,2,market
2024-01-03,44946.91,45500.0,40750.0,42845.23,81194.55173,-2,market
2024-01-04 20:57:00,43866.97,44199.99,43866.96,44154.01,648.12788,1,tpsl
2024-01-05,44151.1,44357.46,42450.0,44145.11,48075.25327,1,market
2024-01-06,44145.12,44214.42,43397.05,43968.32,17835.06144,-2,market
2024-01-08 17:42:00,44976.01,45150.0,44961.1,45141.09,916.03906,1,tpsl
2024-01-12,46339.16,46515.53,41500.0,42782.73,86327.93707,-1,market
2024-01-13 02:03:00,43838.07,43897.57,43741.1,43884.01,280.04031,1,tpsl
2024-01-16,42511.1,43578.01,42050.0,43137.95,45045.74589,1,market
2024-01-18 22:15:00,42132.63,42158.84,42005.7,42007.99,213.55408,-1,tpsl
2024-01-21,41696.05,41881.39,41500.98,41580.33,11730.16301,1,market
2024-01-22 15:54:00,40661.28,40679.54,40500.1,40506.31,436.75292,-1,tpsl
2024-01-25,40084.89,40300.24,39550.0,39961.09,31022.11853,1,market
2024-01-31,42941.1,43745.11,42276.84,42580.0,39871.13688,-2,market
2024-02-01,42580.0,43285.13,41884.28,43082.94,35231.04664,2,market
2024-02-04,43011.1,43119.04,42222.0,42582.88,17066.89404,-2,market
2024-02-06,42708.7,43399.98,42574.0,43098.95,24675.85433,2,market
2024-02-18,51642.64,52377.0,51163.28,52137.67,21992.10363,-2,market
2024-02-20,51774.74,52985.0,50760.37,52258.82,49614.47318,2,market
2024-02-21 15:36:00,51088.01,51088.01,50934.0,50934.01,393.60611,-1,tpsl
2024-02-25,51568.21,51958.55,51279.8,51728.85,18721.63159,1,market
2024-03-03,61987.28,63231.88,61320.0,63113.97,28994.90903,-2,market
2024-03-04 13:42:00,64671.1,64829.24,64592.01,64793.99,339.40464,1,tpsl
2024-03-06,63724.01,67641.1,62779.14,66074.04,78738.85491,-1,market
2024-03-07 20:06:00,67679.17,67835.96,67655.58,67835.94,530.31096,1,tpsl
2024-03-15,71388.94,72419.71,65600.0,69499.85,103334.03546,-1,market
2024-03-18,68393.47,68956.0,66565.2,67609.99,55691.08088,2,market
2024-03-19 07:06:00,65952.61,66069.45,65804.22,65817.7,487.79629,-1,tpsl
2024-03-21,67840.51,68240.47,64529.01,65501.27,53357.48002,1,market
2024-03-22 19:03:00,63962.81,63987.0,63710.25,63722.75,332.9817,-1,tpsl
2024-03-24,63990.02,67628.69,63772.29,67209.99,31395.78015,1,market
2024-03-29,70780.6,70916.16,69009.0,69850.54,25445.08353,-2,market
2024-03-31,69582.17,71366.0,69562.99,71280.01,19396.34433,2,market
2024-04-01 11:18:00,69815.14,69815.14,69125.0,69261.99,1072.91725,-1,tpsl
2024-04-02,69649.81,69674.23,64550.0,65463.99,71799.82793,-1,market
2024-04-04 18:45:00,67015.63,67200.0,66980.87,67191.99,254.12818,1,tpsl
2024-04-10,69146.0,71172.08,67518.0,70631.08,42006.02377,-1,market
2024-04-11,70631.08,71305.89,69567.21,70006.23,31917.25595,2,market
2024-04-12 22:54:00,68344.0,68384.0,68074.89,68133.34,308.78636,-1,tpsl
2024-04-19,63470.09,65450.0,59600.01,63818.01,69774.30271,1,market
2024-04-24,66414.0,67070.43,63606.06,64289.59,33595.69637,-2,market
2024-04-29,63118.62,64228.35,61765.53,63866.0,28150.22947,2,market
2024-04-30 14:12:00,62417.96,62417.96,62163.27,62201.13,476.05999,-1,tpsl
2024-05-03,59060.6,63333.0,58811.32,62882.01,43628.40143,1,market
2024-05-07,63165.18,64422.41,62261.0,62312.08,25598.79472,-2,market
2024-05-10,63074.0,63469.13,60187.12,60799.99,36529.34025,2,market
2024-05-11,60799.99,61515.0,60487.09,60825.99,13374.56936,-2,market
2024-05-12,60825.99,61888.0,60610.0,61483.99,12753.13236,2,market
2024-05-19,66915.2,67700.0,65857.25,66274.01,18025.30409,-2,market
2024-05-20 22:09:00,67861.9,68205.0,67861.9,68158.48,821.59905,1,tpsl
2024-05-22,70148.34,70666.0,68842.19,69166.62,27673.18026,-1,market
2024-05-25,68549.99,69610.0,68500.0,69290.57,12130.39418,2,market
2024-05-27,68507.67,70687.56,68250.0,69436.43,23136.92737,-2,market
2024-05-28,69436.43,69591.81,67277.91,68398.39,32622.97042,2,market
2024-05-29,68398.4,68935.68,67124.65,67652.42,23159.83149,-2,market
2024-05-30 23:09:00,69280.0,69471.33,69250.0,69455.64,341.85115,1,tpsl
2024-06-02,67766.84,68460.0,67257.47,67765.63,15426.32529,1,market
2024-06-07,70799.06,71997.02,68420.0,69355.6,35598.45045,-2,market
2024-06-10,69648.15,70195.94,69172.29,69540.0,17122.66941,2,market
2024-06-11 09:54:00,67970.01,67995.49,67617.0,67723.98,613.8544,-1,tpsl
2024-06-16,66228.25,66998.7,66034.5,66676.87,9392.52223,1,market
2024-06-18 07:12:00,65257.99,65446.68,64641.7,64641.71,1600.13906,-1,tpsl
2024-06-28,61706.46,62225.31,60063.0,60427.84,24821.19255,1,market
2024-06-29,60427.84,61224.0,60383.77,60986.68,11509.55904,-2,market
2024-06-30,60986.68,63058.76,60712.21,62772.01,17326.30136,2,market
2024-07-02,62900.0,63288.83,61806.28,62135.47,18573.11875,-2,market
2024-07-09,56714.61,58296.0,56289.45,58050.0,27732.20788,2,market
2024-07-11,57725.85,59650.0,57050.0,57339.89,29761.05735,-2,market
2024-07-12,57339.89,58526.68,56542.47,57889.1,23652.4569,2,market
2024-07-18,64087.99,65133.3,63238.48,63987.92,22568.7225,-2,market
2024-07-19 19:48:00,65544.76,65786.0,65500.64,65783.88,211.70833,1,tpsl
2024-07-23,67532.0,67750.98,65441.08,65936.01,31406.15316,-1,market
2024-07-26 19:06:00,67396.01,67756.04,67394.07,67662.49,449.71188,1,tpsl
2024-07-29,68249.88,70079.99,66428.0,66784.69,36467.29633,-1,market
2024-08-07,56022.0,57736.05,54558.62,55134.16,44269.37684,2,market
2024-08-11,60923.51,61858.0,58286.73,58712.59,19189.84512,-2,market
2024-08-12 00:00:00,60175.6,60225.66,60175.59,60204.8,5.85123,1,tpsl
2024-08-14,60587.16,61800.0,58433.18,58683.39,28422.76326,1,market
2024-08-15,58683.39,59849.38,56078.54,57541.06,37686.17622,-2,market
2024-08-16 23:24:00,58868.72,59082.8,58868.71,59069.31,121.71191,1,tpsl
2024-08-19,58427.35,59617.63,57787.3,59438.5,22809.31251,-1,market
2024-08-20 09:42:00,60807.42,60981.39,60781.77,60945.51,139.77017,1,tpsl
2024-08-26,64219.99,64481.0,62800.0,62834.0,19470.05276,-1,market
2024-08-31,59123.99,59462.38,58744.0,58973.99,8798.409,2,market
2024-09-01,58974.0,59076.59,57201.0,57301.86,20705.15741,-2,market
2024-09-02 20:03:00,58722.95,58800.0,58637.33,58751.1,201.14913,1,tpsl
2024-09-03,59132.12,59809.65,57415.0,57487.73,22828.18447,1,market
2024-09-04 06:33:00,56237.68,56326.0,55606.0,55992.01,1764.97622,-1,tpsl
2024-09-09,54869.95,58088.0,54591.96,57042.0,32384.51737,1,market
2024-09-15,59993.02,60395.8,58691.05,59132.0,13757.92361,-2,market
2024-09-17 20:33:00,60499.99,60818.0,60499.99,60720.01,491.17085,1,tpsl
2024-09-18,60313.99,61786.24,59174.8,61759.99,36087.02469,1,market
2024-09-19 01:21:00,60279.99,60331.98,60135.02,60180.01,151.57011,-1,tpsl
2024-09-23,63578.76,64745.88,62538.75,63339.99,24078.05287,-1,market
2024-09-24,63339.99,64688.0,62700.0,64262.7,23185.04759,2,market
2024-09-30,65602.01,65618.8,62856.3,63327.59,30011.08752,-1,market
